id,created_at,created_by,last_updated_at,last_updated_by,campus,slug,name,aka,geoloc,type,image_url,description,address,postal_code,state,city,departments,rooms,country
1781,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-724,guest ste1,"{""05-724"",""guest ste1""}","{""lat"":37.42458639,""lon"":-122.17774356}",,,,579 governor's avenue,94305,CA,Stanford,,,US
1780,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-714,yost dining,"{""05-714"",""yost dining"",""yost hs"",""yosthouse""}","{""lat"":37.42474021,""lon"":-122.178431}",,,,574 governor's avenue,94305,CA,Stanford,,,US
1779,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-720,conference front desk at governor's corner,"{""05-720"",""conference front desk at governor's corner"",""elliott program center"",""elliott"",""housing front desk at governor's corner"",""lakeside room""}","{""lat"":37.42418698,""lon"":-122.17797509}",,,,589 governor's avenue,94305,CA,Stanford,,,US
1778,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-712,govs corner american studies,"{""05-712"",""govs corner american studies"",""sterling quad studies""}","{""lat"":37.42517081,""lon"":-122.17840141}",,,,566 governor's avenue,94305,CA,Stanford,,,US
1777,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-710,east dining,"{""05-710"",""east dining"",""east house - education and society theme house."",""murray dining"",""murray"",""ray's grill at gcc"",""ray's grill at the gcc"",""ray's grill"",""treat hs"",""yost/murray dining"",""yost/murray/east dining""}","{""lat"":37.42565874,""lon"":-122.17850707}",,,,554 governor's avenue,94305,CA,Stanford,,,US
1786,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,marx-hs,new student housing,"{""marx hs"",""new student housing""}","{""lat"":37.42482595,""lon"":-122.17994978}",,,,,94305,CA,Stanford,,,US
1787,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,mid-earth,middle earth dining,"{""mid earth"",""middle earth dining""}","{""lat"":37.42460905,""lon"":-122.18056978}",,,,,94305,CA,Stanford,,,US
1789,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,bollard,bollard,"{""bollard dining"",""bollard""}","{""lat"":37.42494521,""lon"":-122.18055543}",,,,,94305,CA,Stanford,,,US
1799,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,cesp,center for environmental science and policy,"{""center for environmental science and policy"",""encina e"",""encina east"",""encina hall east wing"",""fse at fsi operations"",""goldman-sachs conference room"",""reap at fsi""}","{""lat"":37.42716745,""lon"":-122.16426443}",,,,,94305,CA,Stanford,,,US
1790,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,beefeater,beefeater,"{""beefeater"",""beefeater's dining""}","{""lat"":37.42488262,""lon"":-122.18080974}",,,,,94305,CA,Stanford,,,US
1795,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-760a,"lyman, building 1","{""05-760a"",""building 1"",""grad. res."",""lyman, building 1"",""richard lyman graduate res. building 1""}","{""lat"":37.42587965,""lon"":-122.18147961}",,,,"121 campus drive, building 1",94305,CA,Stanford,,,US
1801,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-010,asia/pacific research center,"{""06-010"",""asia/pacific research center"",""bechtel conference center"",""cddrl"",""center for international security and cooperation"",""cisac"",""encina cen"",""encina center"",""encina hall center"",""encinac464"",""european forum"",""fsi operations"",""s-aparc operations"",""s-iis central"",""the europe center"",""wellness room""}","{""lat"":37.42728603,""lon"":-122.16468448}",,,,616 serra street,94305,CA,Stanford,,,US
1803,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-100,the jackson lounge,"{""06-100"",""the jackson lounge""}","{""lat"":37.42536367,""lon"":-122.16287306}",,,,655 escondido road,94305,CA,Stanford,,"{""06-100a""}",US
1806,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-250,east campus dining commons,"{""06-250"",""east campus dining commons""}","{""lat"":37.4254046,""lon"":-122.16406057}",,,,489 arguello way,94305,CA,Stanford,,,US
1809,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-310,housing front desk at crothers,"{""06-310"",""housing front desk at crothers"",""mark taper student center""}","{""lat"":37.42555788,""lon"":-122.16531165}",,,,615 escondido mall,94305,CA,Stanford,,,US
1812,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400b,cedro,"{""06-400b"",""cedro"",""wilbur - cedro"",""wilbur, cedro""}","{""lat"":37.42405257,""lon"":-122.16224333}",,,,"658 escondido road, cedro",94305,CA,Stanford,,,US
1813,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400c,okada seminar room,"{""06-400c"",""okada seminar room"",""okada"",""wilbur - junipero"",""wilbur, junipero""}","{""lat"":37.42353981,""lon"":-122.16241912}",,,,"658 escondido road, junipero",94305,CA,Stanford,,,US
1815,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400e,bat cave,"{""06-400e"",""bat cave"",""otero"",""wilbur - otero"",""wilbur, otero""}","{""lat"":37.42365272,""lon"":-122.16363049}",,,,"658 escondido road, otero",94305,CA,Stanford,,,US
1816,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400g,soto,"{""06-400g"",""soto"",""wilbur - soto"",""wilbur, soto""}","{""lat"":37.42440458,""lon"":-122.16386155}",,,,"658 escondido road, soto",94305,CA,Stanford,,,US
1817,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400f,rinconada,"{""06-400f"",""rinconada"",""wilbur - rinconada"",""wilbur, rinconada""}","{""lat"":37.42388792,""lon"":-122.16403824}",,,,"658 escondido road, rinconada",94305,CA,Stanford,,,US
1818,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400h,wilbur - trancos,"{""06-400h"",""wilbur - trancos"",""wilbur, trancos""}","{""lat"":37.42447148,""lon"":-122.16338396}",,,,"658 escondido road, trancos",94305,CA,Stanford,,,US
1821,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-440,parking structure 6,"{""06-440"",""parking structure 6"",""parking structure vi"",""ps 6"",""s-6"",""wilbur field garage"",""wilbur prk""}","{""lat"":37.42307606,""lon"":-122.16411444}",,,,560 wilbur way,94305,CA,Stanford,,,US
1822,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500a,stern - twain east,"{""06-500a"",""stern - twain east"",""stern, twain east"",""twain e""}","{""lat"":37.42463288,""lon"":-122.16506658}",,,,"618 escondido road, twain east",94305,CA,Stanford,,,US
1808,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-300,crothers m,"{""06-300"",""crothers m"",""crothers memorial hall"",""crothers, crothers memorial""}","{""lat"":37.42585131,""lon"":-122.16478062}",,,,621 escondido road,94305,CA,Stanford,,,US
1810,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-350,crothers hall,"{""06-350"",""crothers h"",""crothers hall"",""crothers""}","{""lat"":37.42602332,""lon"":-122.16557446}",,,,609 escondido mall,94305,CA,Stanford,,,US
1804,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-200,chief information officer,"{""06-200"",""chief information officer"",""information systems operations"",""meg pitts room"",""moose room"",""sky lounge"",""toyon hall"",""toyongordonroom""}","{""lat"":37.42604136,""lon"":-122.16351567}",,,,455 arguello way,94305,CA,Stanford,,,US
1814,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400d,joker's den,"{""06-400d"",""joker's den"",""teahouse"",""wilbur - okada"",""wilbur, okada""}","{""lat"":37.42349451,""lon"":-122.16291683}",,,,"658 escondido road, okada",94305,CA,Stanford,,,US
1811,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400a,arroyo,"{""06-400a"",""arroyo"",""wilbur - arroyo"",""wilbur, arroyo""}","{""lat"":37.4243036,""lon"":-122.16261219}",,,,"658 escondido road, arroyo",94305,CA,Stanford,,,US
1820,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,wilbur-dining,wilbur dining,"{""wilbur - dining"",""wilbur dining services"",""wilburdin"",""wilbur dining""}","{""lat"":37.42396334,""lon"":-122.16314427}",,,,,94305,CA,Stanford,,,US
1819,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-400j,wilbur hall administration,"{""06-400j"",""conference front desk at wilbur hall"",""health and safety systems"",""housing front desk at wilbur hall"",""sustainability management"",""wilbur - administration"",""wilbur adm""}","{""lat"":37.42414837,""lon"":-122.16309993}",,,,658 escondido road,94305,CA,Stanford,,,US
1802,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-040,center for health policy,"{""06-040"",""center for health policy"",""chp"",""enc common"",""stanford conferences main office""}","{""lat"":37.42675416,""lon"":-122.16487085}",,,,615 crothers way,94305,CA,Stanford,,"{""encina214""}",US
1823,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500,stern dining,"{""06-500"",""cyber cafe"",""stern - dining"",""stern dininng"",""sterndin""}","{""lat"":37.42444241,""lon"":-122.16567394}",,,,618 escondido road,94305,CA,Stanford,,"{""06-500k""}",US
1805,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,branner-dining,branner dining,"{""branner dining"",""brannerdin""}","{""lat"":37.42579419,""lon"":-122.16273455}",,,,,94305,CA,Stanford,,,US
1807,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,arrillaga-ds-building,trash,"{""arrillaga dining service building"",""trash"",""unassignable space - roade""}","{""lat"":37.42523117,""lon"":-122.16369532}",,,,,94305,CA,Stanford,,,US
1827,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500e,donner,"{""06-500e"",""donner"",""stern - donner"",""stern, donner""}","{""lat"":37.42433153,""lon"":-122.16625665}",,,,"618 escondido road, donner",94305,CA,Stanford,,,US
1828,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500f,stern - serra,"{""06-500f"",""stern - serra"",""stern, serra""}","{""lat"":37.42396952,""lon"":-122.1661842}",,,,"618 escondido road, serra",94305,CA,Stanford,,,US
1829,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500g,casa zapata,"{""06-500g"",""casa zapata"",""stern - zapata"",""stern, casa zapata"",""zapata"",""zap""}","{""lat"":37.42382447,""lon"":-122.16551556}",,,,"618 escondido road, zapata",94305,CA,Stanford,,,US
1830,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500h,burbank,"{""06-500h"",""burbank"",""stern - burbank"",""stern, burbank""}","{""lat"":37.42411683,""lon"":-122.165241}",,,,"618 escondido road, burbank",94305,CA,Stanford,,,US
1831,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-700,"casper, kimball","{""06-700"",""casper, kimball"",""kimball hall"",""kimballseminarroom"",""manzanita, kimball"",""thomas d. dee ii family room""}","{""lat"":37.42504203,""lon"":-122.16186218}",,,,673 escondido road,94305,CA,Stanford,,,US
1832,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-640,highland hall,"{""06-640"",""highland hall"",""new gsb residency""}","{""lat"":37.427055,""lon"":-122.163458}",,,,650 serra street,94305,CA,Stanford,,,US
1833,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-715,"casper, ng","{""06-715"",""casper, ng"",""gerhard casper humanities theme"",""humanities house"",""manzanita undergrad residence"",""manzanita, humanities theme"",""ng house""}","{""lat"":37.42595814,""lon"":-122.16159594}",,,,684 serra street,94305,CA,Stanford,,,US
1834,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-710,"casper, dining commons","{""06-710"",""casper, dining commons"",""gerhard casper dining commons"",""housing front desk at gerhard casper quad"",""kimball dining"",""kimball"",""manzanita dining commons"",""manzanita dining"",""manzanita"",""manzanita, dining""}","{""lat"":37.42560928,""lon"":-122.16195782}",,,,661 escondido road,94305,CA,Stanford,,,US
1835,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-740,"casper, lantana","{""06-740"",""casper, lantana"",""gerhard casper lantana"",""lantana"",""lantanalounge"",""manzanita, lantana""}","{""lat"":37.42569027,""lon"":-122.16073359}",,,,750 campus drive,94305,CA,Stanford,,,US
1836,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-720,"casper, castano","{""06-720"",""casper, castano"",""castano"",""gerhard casper castano"",""manzanita, castano""}","{""lat"":37.42507487,""lon"":-122.16094005}",,,,685 escondido road,94305,CA,Stanford,,,US
1837,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-730,casper - lantana/castano commons,"{""06-730"",""casper - lantana/castano commons"",""casper, lantana/castano commons"",""gerhard casper lantana/castano commons"",""lantana and castano commons"",""manz share"",""manzanita - lantana/castano commons"",""manzanita share building"",""manzanita, lantana/castano commons""}","{""lat"":37.42536956,""lon"":-122.16077579}",,,,752 campus drive,94305,CA,Stanford,,,US
1838,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-750b,gsb learning center,"{""06-750b"",""gsb learning center"",""rosenberg lounge"",""schwab cnt"",""schwab res ctr - building b"",""schwab residential center building b""}","{""lat"":37.42648463,""lon"":-122.16207803}",,,,"680 serra street, building b",94305,CA,Stanford,,,US
1840,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-750d,schwab res ctr - cemex building,"{""06-750d"",""schwab res ctr - cemex building"",""schwab residential cntr cemex building"",""schwab, cemex""}","{""lat"":37.4267549,""lon"":-122.16245145}",,,,"680 serra street, cemex building",94305,CA,Stanford,,,US
1841,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-750c,schwab res ctr - tower building,"{""06-750c"",""schwab res ctr - tower building"",""schwab residential cntr tower building""}","{""lat"":37.42683338,""lon"":-122.16194937}",,,,"680 serra street, tower building",94305,CA,Stanford,,,US
1842,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-025,parking structure 1,"{""07-025"",""parking structure 1"",""ps 1"",""roth prkng"",""roth way garage"",""roth""}","{""lat"":37.43288412,""lon"":-122.17244242}",,,,345 campus drive,94305,CA,Stanford,,,US
1843,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-750f,the gsb common,"{""06-750f"",""the gsb common""}","{""lat"":37.42631451,""lon"":-122.1626805}",,,,"680 serra street, event center",94305,CA,Stanford,,,US
1844,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-750e,schwab executive dining,"{""06-750e"",""schwab executive dining"",""schwab res ctr - vidalakis dining"",""schwab residential cntr - vidalakis"",""vidalakis dining""}","{""lat"":37.42616259,""lon"":-122.16225188}",,,,"680 serra street, vidalakis building",94305,CA,Stanford,,,US
1845,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-090,art and architecture library,"{""07-090"",""art and architecture library"",""art library"",""art350"",""art360"",""mcmurtry building rm 370"",""mcmurtry building"",""mcmurtry"",""oshman hall"",""oshman"",""sci, math,eng resource grp ops"",""science and engineering resource group operations""}","{""lat"":37.43254639,""lon"":-122.17172275}",,,,355 roth way,94305,CA,Stanford,,,US
1846,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-100,art museum,"{""07-100"",""art museum"",""cantor arts center"",""cantor center for visual arts"",""cool cafe"",""iris & b. gerald cantor center for visual"",""iris cantor gerald cantor"",""museum"",""stanford museum""}","{""lat"":37.43295698,""lon"":-122.17085043}",,,,328 lomita drive,94305,CA,Stanford,,,US
1870,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-320,cvrc,"{""07-320"",""cvrc"",""falk cardiovascular research center""}","{""lat"":37.4350329,""lon"":-122.17397078}",,,,870 quarry road,94305,CA,Stanford,,,US
1839,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-750a,schwab res ctr - spence,"{""06-750a"",""schwab res ctr - spence"",""schwab residential center east building"",""schwab, spence""}","{""lat"":37.42648941,""lon"":-122.16147365}",,,,"680 serra street, spence building",94305,CA,Stanford,,,US
1826,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,06-500d,"stern, larkin west","{""06-500d"",""housing front desk at stern hall"",""larkin w"",""stern - larkin west"",""stern, larkin west""}","{""lat"":37.42484908,""lon"":-122.16608454}",,,,"618 escondido road, larkin west",94305,CA,Stanford,,,US
1847,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-110,anderson collection at stanford university,"{""07-110"",""anderson collection at stanford university"",""anderson collection"",""denning family resource center"",""gallery"",""scott and donya bommer director's suite"",""wisch family gallery""}","{""lat"":37.43376567,""lon"":-122.17078067}",,,,314 lomita drive,94305,CA,Stanford,,,US
1848,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-200,robin li and melissa ma science library,"{""07-200"",""robin li and melissa ma science library"",""sapp center for science teaching and learning"",""sapp center"",""sapp107"",""sapp116"",""sapp212b"",""sapp212c"",""sapp212d"",""sapp300"",""sapp319"",""science teaching & learning center"",""stlc104"",""stlc105"",""stlc114"",""stlc111"",""stlc115"",""stlc118"",""stlc119""}","{""lat"":37.43065713,""lon"":-122.17143743}",,,,376 lomita drive,94305,CA,Stanford,,,US
1849,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-210,braun auditorium,"{""07-210"",""braun auditorium"",""braun aud"",""braun"",""braunaud"",""braunlec"",""carl f. braun lecture hall and auditorium"",""m205"",""mass specrometry ctr ops"",""mud chem"",""mudd chem"",""mudd chemistry"",""scheduling"",""seeley g. mudd chemistry building"",""sgm205""}","{""lat"":37.4315424,""lon"":-122.17291778}",,,,333 campus drive,94305,CA,Stanford,,,US
1850,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-220,keck building,"{""07-220"",""keck building"",""keck lab"",""keck science building"",""william keck foundation sciences building"",""william m. keck science building""}","{""lat"":37.43169046,""lon"":-122.17170023}",,,,380 roth way,94305,CA,Stanford,,,US
1854,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-270,stauffer ii - physical chemistry,"{""07-270"",""stauffer ii - physical chemistry""}","{""lat"":37.43083414,""lon"":-122.17224123}",,,,stauffer 2,94305,CA,Stanford,,"{""375 north-south axis""}",US
1855,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-302,administration - shc admin - coo,"{""07-302"",""administration - shc admin - coo"",""behal - chief quality officer admin"",""behal - medical staff dues"",""behal - medical staff services"",""behal - quality and effectiveness"",""bing dining room (sumc)"",""buathier - cdm &revenue capture"",""buathier - pfs-hospital"",""business opsstrategic init"",""byerwalter - shc administration"",""cardiovascular healt - cardiology"",""care coordination - care coordinati"",""cis"",""connor - chief financial officer"",""core"",""cvh - quality"",""e.d. stone - central core"",""eds core"",""facilities infrastructure &safety"",""financial counseling"",""guest services - special patient se"",""hims-administration"",""hospitality services - patient equi"",""housestaff - dept of graduate medic"",""imaging - nuclear medicine"",""imaging - palo alto-imaging admin"",""lpch-1n transplant"",""neurology.conf.rm.h3150"",""occupational health - occupational"",""other - nursing administration"",""palo alto-imaging admin"",""palo alto-ct"",""periop services - endoscopy"",""pfs-hospital"",""planning dc - shc only"",""service excellence - services excel"",""service strategies - patient experi"",""seshadri, sri - cancer ctr/heart courts"",""shannahan - business development"",""shc-behavioral medicine"",""shc-cardiovascular medicine"",""shc-critical decision area"",""shc-e1 - compromised host uni"",""shc-egr - medical unit"",""shc-e3 - surg"",""shc-life flight (lf/mtp/ts)"",""shc-o.r. - anesthesia"",""shc-surgical pathology"",""suh3141"",""therapy - pulmonary physiology lab"",""transplants - lung transplant""}","{""lat"":37.43378382,""lon"":-122.17513796}",,,,300 pasteur drive,94305,CA,Stanford,,,US
1859,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,ed-alway,emergency medicine alway,"{""e.d. stone - alway building"",""eds alway"",""emergency medicine"",""fleischmann lab""}","{""lat"":37.4324018,""lon"":-122.1749141}",,,,,94305,CA,Stanford,,"{""mcm104"",""mcm106"",""mcm110"",""mcm108"",""mcm112"",""mcm114""}",US
1852,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,371-ns-axis,c gazebo 1,"{""371 north-south axis"",""c gazebo 1"",""chemistry conference (gazebo i)""}","{""lat"":37.4310135,""lon"":-122.17224677}",,,,,94305,CA,Stanford,,,US
1857,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,allergy-clinic-tech,e.d. stone - boswell building,"{""allergy clinic tech"",""behal - patient safety"",""boswel"",""cardiovascular healt - cardiovascul"",""cardiovascular healt - vascular sur"",""clinical engineering"",""e.d. stone - boswell building"",""eds boswel"",""emergency mgmt - office of emergenc"",""hospitality services - dietary"",""hospitality services - housekeeping"",""medical spec/positive care - medica"",""neurology & neurological sciences"",""other - nursing quality"",""other - wound and ostomy"",""peds/genetics"",""shc-bmt support"",""shc-biological psych"",""shc-clinical engineering"",""shc-ctr for integrative med"",""shc-laundry & linen"",""transition strategy"",""urology - urology""}","{""lat"":37.4331815,""lon"":-122.17534372}",,,,,94305,CA,Stanford,,,US
1853,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,369-ns-axis,stauffer i,"{""369 north-south axis"",""stauffer i"",""stauffer i - chemistry""}","{""lat"":37.43116928,""lon"":-122.17215492}",,,,,94305,CA,Stanford,,,US
1856,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,administrative-services-nursing-a,administrative services,"{""administrative services - nursing a"",""administrative services"",""behal - infection control"",""cqss/case management"",""e.d. stone - west pavilion"",""eds w.pav."",""infection control"",""it hardware equipment  svcs"",""quality pt safetyeffectvness"",""service strategies - aging adult se"",""shc-auxiliary service"",""shc-e2 - icu"",""shc-general accounting"",""shc-special patient services"",""shc-spiritual care"",""therapy - occupational therapy-suh"",""transplants - heart transplant""}","{""lat"":37.43387472,""lon"":-122.17581933}",,,,,94305,CA,Stanford,,,US
1868,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-315,administrative services - admin-spa,"{""07-315"",""administrative services - admin-spa"",""anes assessment ctr"",""anesthesiology"",""center for nursing excellence"",""clinic-heart ctr"",""clinic-onc-bass ctr"",""general services - clinical enginee"",""general services - clinical nutriti"",""general services - laundry and line"",""general services - patient equipmen"",""hs-anesthesia"",""information desk"",""information systems - is-project mg"",""interpreter services"",""it - it asset tracking eden prairie"",""labor and delivery - labor and deli"",""labor and delivery"",""laboratory - lab-paratech"",""lpch school"",""lpch-2e picu"",""lpch-2s lr&d"",""lpch-3e med surg"",""lpch-2w nicu"",""lpch-2n picu"",""lpch-3n transplant"",""lpch-3n med surg"",""lpch-administration - nursing"",""lpch-f2 maternity"",""lpch-financial planning"",""lpch-house staff"",""lpch-medical staff"",""lpch-marketing"",""lpch-oncology hematology bmt"",""lpch-pacu"",""lpch-patient care admin"",""lpch-pediatric telecenter"",""lpch-pediatric unit"",""lpch-pharmacy"",""lpch-respiratory care"",""lpch-rehab communications serv"",""lpch-speech & language"",""lucile packard children's hospital"",""materials management"",""medical/surgical unit - cardiac-pcu"",""mg-fiscal services - mg-revenue cyc"",""nursing education - center for nurs"",""nursing admin-staffing office"",""other ancillary - lactation svc"",""other ancillary - motion analysis l"",""other ancillary - physical therapy"",""other ancillary - pulmonary functio"",""other ancillary - renal dialysis"",""other ancillary - speech/language p"",""other ancillary - renal dialysis-pe"",""perioperative services - anes asses"",""perioperative services - anesthesio"",""perioperative services - post anest"",""perioperative services - operating"",""pharmacy - phar-home infusion"",""radiology-ct scanner"",""renal dialysis"",""shc-ophthalmology clinic"",""sterile processing"",""utilization management - clinical e"",""utilization management - regulatory""}","{""lat"":37.43593377,""lon"":-122.17491551}",,,,"725 welch road, west",94305,CA,Stanford,,,US
1869,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,07-317,advanced medicine center,"{""07-317"",""advanced medicine center"",""blake wilb"",""cancer center boutique-exp"",""cancer ctr clinics - cutaneous onco"",""cancer ctr clinics - lymphoma"",""cancer ctr operations - south bay b"",""cancer ctr operations - cancer ctr"",""cctpacp"",""hospitality services - cafeteria"",""it - clinical engineering"",""it - it new hospital"",""it new hospital"",""neurosciences - snhc-neuro balance"",""periop services - ambulatory surg c"",""radiation oncology - cyberknife"",""radiation oncology - radiation ther"",""salute!"",""seshadri, sri - cancer services tra"",""shc-bone marrow clinic"",""shc-d2 - iicu"",""shc-magnetic resonance imagin"",""shc-operating rooms - center"",""shc-process excellence"",""stanford comprehensive cancer center""}","{""lat"":37.43592111,""lon"":-122.17617262}",,,,875 blake wilbur drive,94305,CA,Stanford,,,US
1864,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,d-pod,dhc/gen surg/multispec-bw - bw dige,"{""d pod"",""dhc/gen surg/multispec-bw - bw dige"",""guest services - guest services"",""gynecology - gynecology"",""it - it office of the cio"",""it office of the cio"",""nursing - d1/csu"",""nursing - d3 iicu"",""nursing pod - first"",""other - cast room"",""pharmacy - pharmacy inpatient"",""shc-guest services"",""shc-infection prevention""}","{""lat"":37.43441509,""lon"":-122.17567366}",,,,,94305,CA,Stanford,,,US
1866,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,complex-care,complex care,"{""complex care"",""f pod"",""information systems - is-managed sv"",""information systems - is-web"",""lpch-clinic administration"",""lpch-clinical quality mgmt"",""lpch-continuing medical ed."",""lpch-intake / sau"",""lpch-patient relations"",""lpch-school"",""nursing pod - third"",""other - dialysis"",""shc-patient billing"",""shc-patient acctg support"",""social services - complex care"",""utilization management - performanc""}","{""lat"":37.4353443,""lon"":-122.17528967}",,,,,94305,CA,Stanford,,,US
